curr_time	id	question	score
5213469	57965	q6_10	0.5
5224190	57965	q4_15	1
5224641	57965	q6_10	0.5
5226199	57965	q3_7	0.677419355
5228101	57965	q2_13	0.25
5230807	57965	q0_12	0
5239716	57965	q2_13	0.25
5245001	57965	q3_7	0.677419355
5249221	57965	q6_10	0.5
5252026	57965	q4_15	1
5254573	57965	q5_2	0.285714286
5256008	57965	q7_0	0.777777778
5261902	57965	q5_2	0.285714286
5267753	57965	q4_15	1
5268949	57965	q6_10	0.5
5273915	57965	q3_7	0.677419355
5279068	57965	q2_13	0.25
5280695	57965	q0_12	0
5281710	57965	q1_7	0
5290609	57965	q0_12	0
5299905	57965	q2_13	0.25
5300560	57965	q3_7	0.677419355
5301317	57965	q6_10	0.5
5302385	57965	q4_15	1
5306434	57965	q5_2	0.285714286
5310178	57965	q4_15	1
5310384	57965	q6_10	0.5
5310559	57965	q3_7	0.677419355
5315905	57965	q2_13	0.25
5316188	57965	q3_7	0.677419355
5316399	57965	q6_10	0.5
5359475	57965	q4_15	1
5363445	57965	q6_10	0.5
5366568	57965	q3_7	0.677419355
5367135	57965	q2_13	0.25
5368689	57965	q0_12	0
5371899	57965	q2_13	0.25
5372631	57965	q0_12	0
6756523	57965	q1_7	0.666666667
7655254	57965	q0_12	0.75
7661769	57965	q2_13	0.25
7665364	57965	q3_7	0.677419355
7669129	57965	q6_10	0.5
7675363	57965	q4_15	1
7681726	57965	q5_2	0.285714286
7686858	57965	q7_0	0.777777778
7693781	57965	q1_7	0.666666667
7695443	57965	q0_12	0.75
7897201	57965	q1_7	0.666666667
7910735	57965	q0_12	0.75
7979030	57965	q2_13	0.416666667
7999380	57965	q3_7	0.774193548
8549822	57965	q6_10	0.8
8564073	57965	q4_15	1
8566243	57965	q5_2	0.285714286
